Source: www.abc.org.uk/data Detailed Data Exported: 08/11/2022 12:15:44 
Copyright & Database right – all rights reserved. see www.abc.org.uk/copyright for details
"PERIOD","START DATE","END DATE","TITLE","REGISTRATION STATUS","OWNER","MARKET SECTOR","ISSUES","COVER PRICE","REGION","PLATFORM","CATEGORY/RATE","AVG. PER ISSUE"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","UK / ROI","Print","Paid Single Copies - Full Rate","1117"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","Other Countries","Print","Paid Single Copies - Full Rate","549"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","UK / ROI","Print","Paid Subscriptions - 20-99%","13957"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","Other Countries","Print","Paid Subscriptions - 20-99%","32384"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","UK / ROI","Print","Paid Subscriptions - Below 20%","331"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","Other Countries","Print","Paid Subscriptions - Below 20%","8687"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","UK / ROI","Print","Paid Subscriptions - Full Rate","24597"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","Other Countries","Print","Paid Subscriptions - Full Rate","5579"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","UK / ROI","Print","Paid Subscriptions - Multiple Copy","19"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","Other Countries","Print","Paid Subscriptions - Multiple Copy","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","UK / ROI","Print","Free Copies - Regular Net","3605"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","Other Countries","Print","Free Copies - Regular Net","920"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","UK / ROI","Print","Free Copies - Sample Net","107"
"Jan - Dec 2021","2021-01-01","2021-12-31","London Review of Books","Registered","LRB Limited","General Interest: Literary","24","£4.75","Other Countries","Print","Free Copies - Sample Net","6"
"Jan - Jun 2022","2022-01-01","2022-06-30","Love It!","Registered","ACH Publishing","Women's Interests: Women's Weeklies","26","£0.95","UK / ROI","Print","Paid Single Copies - Full Rate","57393"
"Jan - Dec 2021","2021-01-01","2021-12-31","Match of the Day","Registered","Immediate Media Company","Sports: Football - Youth","25","£2.99","UK / ROI","Print","Paid Single Copies - Full Rate","16734"
"Jan - Dec 2021","2021-01-01","2021-12-31","Match of the Day","Registered","Immediate Media Company","Sports: Football - Youth","25","£2.99","Other Countries","Print","Paid Single Copies - Full Rate","142"
"Jan - Dec 2021","2021-01-01","2021-12-31","Match of the Day","Registered","Immediate Media Company","Sports: Football - Youth","25","£2.99","UK / ROI","Print","Paid Subscriptions - 20-99%","11196"
"Jan - Dec 2021","2021-01-01","2021-12-31","Match of the Day","Registered","Immediate Media Company","Sports: Football - Youth","25","£2.99","Other Countries","Print","Paid Subscriptions - 20-99%","2"
"Jan - Dec 2021","2021-01-01","2021-12-31","Match of the Day","Registered","Immediate Media Company","Sports: Football - Youth","25","£2.99","UK / ROI","Print","Paid Subscriptions - Below 20%","11"
"Jan - Dec 2021","2021-01-01","2021-12-31","Match of the Day","Registered","Immediate Media Company","Sports: Football - Youth","25","£2.99","UK / ROI","Print","Paid Subscriptions - Full Rate","1203"
"Jan - Dec 2021","2021-01-01","2021-12-31","Match of the Day","Registered","Immediate Media Company","Sports: Football - Youth","25","£2.99","UK / ROI","Print","Paid Subscriptions - Multiple Copy","13"
"Jan - Dec 2021","2021-01-01","2021-12-31","Mayfair Times","Registered","Publishing Business","General Interest: Miscellaneous","12","","UK / ROI","Print","Free Copies - Regular Gross","11470"
"Jan - Dec 2021","2021-01-01","2021-12-31","Mayfair Times","Registered","Publishing Business","General Interest: Miscellaneous","12","","UK / ROI","Print","Free Copies - Regular Net","5846"
"Jan - Dec 2021","2021-01-01","2021-12-31","Mayfair Times","Registered","Publishing Business","General Interest: Miscellaneous","12","","UK / ROI","Print","Free Copies - Sample Gross","3045"
"Jan - Dec 2021","2021-01-01","2021-12-31","Mayfair Times","Registered","Publishing Business","General Interest: Miscellaneous","12","","Other Countries","Print","Free Copies - Sample Gross","79"
"Jan - Dec 2021","2021-01-01","2021-12-31","Mega","Registered","Immediate Media Company","Children's Magazines: Primary - Boys","12","£3.99","UK / ROI","Print","Paid Single Copies - Full Rate","32027"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Paid Multiple Copies","287"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Digital","Paid Multiple Copies","51"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Paid Single Copies - Full Rate","16656"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Print","Paid Single Copies - Full Rate","3790"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Paid Single Copies - 20-99%","1287"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Digital","Paid Single Copies - 20-99%","69"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Digital","Paid Single Copies - 20-99%","69"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Paid Subscriptions - 20-99%","11841"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Digital","Paid Subscriptions - 20-99%","1853"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Print","Paid Subscriptions - 20-99%","150"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Digital","Paid Subscriptions - 20-99%","706"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Digital","Paid Subscriptions - All You Can Read","10123"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Digital","Paid Subscriptions - All You Can Read","8332"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Paid Subscriptions - Below 20%","39"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Digital","Paid Subscriptions - Below 20%","1590"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Print","Paid Subscriptions - Below 20%","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Digital","Paid Subscriptions - Below 20%","3"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Paid Subscriptions - Full Rate","10698"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Digital","Paid Subscriptions - Full Rate","141"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Print","Paid Subscriptions - Full Rate","254"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Digital","Paid Subscriptions - Full Rate","12"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Paid Subscriptions - Multiple Copy","20532"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Print","Paid Subscriptions - Multiple Copy","25"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","Other Countries","Digital","Paid Subscriptions - Multiple Copy","128"
"Jan - Dec 2021","2021-01-01","2021-12-31","Men's Health","Registered","Hearst UK","Men's Lifestyle: General","10","£4.50","UK / ROI","Print","Free Copies - Regular Gross","1174"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Print","Paid Single Copies - Full Rate","7155"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Print","Paid Single Copies - Full Rate","700"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Print","Paid Single Copies - 20-99%","57"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Digital","Paid Single Copies - 20-99%","38"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Digital","Paid Single Copies - 20-99%","15"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Print","Paid Subscriptions - 20-99%","9307"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Digital","Paid Subscriptions - 20-99%","798"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Print","Paid Subscriptions - 20-99%","477"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Digital","Paid Subscriptions - 20-99%","225"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Digital","Paid Subscriptions - All You Can Read","1141"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Digital","Paid Subscriptions - All You Can Read","573"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Print","Paid Subscriptions - Below 20%","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Digital","Paid Subscriptions - Below 20%","5"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Print","Paid Subscriptions - Full Rate","303"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Digital","Paid Subscriptions - Full Rate","8"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Print","Paid Subscriptions - Full Rate","7"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Digital","Paid Subscriptions - Full Rate","6"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Print","Paid Subscriptions - Multiple Copy","2"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Print","Paid Subscriptions - Multiple Copy","4"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","UK / ROI","Print","Free Copies - Regular Net","114"
"Jan - Dec 2021","2021-01-01","2021-12-31","Model Rail","Registered","Bauer Media","Leisure Interests: Modelling","13","£4.70","Other Countries","Print","Free Copies - Regular Net","9"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","UK / ROI","Print","Paid Single Copies - Full Rate","14934"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","Other Countries","Print","Paid Single Copies - Full Rate","30"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","UK / ROI","Digital","Paid Single Copies - 20-99%","13"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","Other Countries","Digital","Paid Single Copies - 20-99%","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","UK / ROI","Print","Paid Subscriptions - 20-99%","8123"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","UK / ROI","Digital","Paid Subscriptions - 20-99%","301"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","Other Countries","Print","Paid Subscriptions - 20-99%","38"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","Other Countries","Digital","Paid Subscriptions - 20-99%","15"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","UK / ROI","Digital","Paid Subscriptions - All You Can Read","5990"
"Jan - Dec 2021","2021-01-01","2021-12-31","Modern Gardens","Registered","Bauer Media","Home Interest: Gardening","12","£4.10","Other Countries","Digital","Paid Subscriptions - All You Can Read","3586"
